,,,,,,,,,,,,,,,,,,,,,,Reload,,,Reload,,,Reload,,,,,,,,,,,,,,,
Pat Conroy,https://www.aph.gov.au/Senators_and_Members,Male ,,Australian Labor Party,https://www.aph.gov.au/Senators_and_Members,Shortland,https://www.aph.gov.au/Senators_and_Members,NSW,https://www.aph.gov.au/Senators_and_Members,Labour - Left,https://www.sbs.com.au/news/article/labors-new-look-shadow-ministry/mluirsjik,No union,https://www.aph.gov.au/-/media/03_Senators_and_Members/32_Members/Register/46p/CF/Conroy_46P.pdf?la=en&hash=D83F4671F3CF32911A9CEC06F90A55B76D04580D,Unknown,,10/05/1979,https://www.aph.gov.au/Senators_and_Members/Parliamentarian?MPID=249127,Bachelor Degree,https://www.aph.gov.au/Senators_and_Members/Parliamentarian?MPID=249127,Society and culture (incl Law),https://www.aph.gov.au/Senators_and_Members/Parliamentarian?MPID=249127,Political,https://www.aph.gov.au/Senators_and_Members/Parliamentarian?MPID=249127,4.4,Swing,,Y,2013,https://www.aph.gov.au/Senators_and_Members/Parliamentarian?MPID=249127,Trudy,TRUE,FALSE,,,,Bachelor Degree Level,Bachelor Degree Level,Economics,Politics,Politics,Political Staffers,Economics,Yes
Tina MacFarlane,https://www.abc.net.au/news/elections/federal/2022/guide/candidates,Female,,Liberal Party of Australia,https://www.abc.net.au/news/elections/federal/2022/guide/candidates,Solomon,https://www.abc.net.au/news/elections/federal/2022/guide/candidates,NT,https://www.abc.net.au/news/elections/federal/2022/guide/candidates,Unknown,,n/a,n/a,Unknown,,Unknown,,Unknown,,Unknown,,Unknown,,-3.1,Swing,,N,n/a,,,FALSE,FALSE,,,,,Unknown,,,Unknown,,Unknown,Yes
Luke Gosling,https://www.aph.gov.au/Senators_and_Members,Male ,,Australian Labor Party,https://www.aph.gov.au/Senators_and_Members,Solomon,https://www.aph.gov.au/Senators_and_Members,NT,https://www.aph.gov.au/Senators_and_Members,Right - Labour,https://www.smh.com.au/politics/federal/what-are-labor-s-factions-and-who-s-who-in-the-left-and-right-20210210-p5718j.html,Community and Public Sector Union,https://www.aph.gov.au/-/media/03_Senators_and_Members/32_Members/Register/46p/GJ/Gosling_46P.pdf?la=en&hash=0B33D10BD11F7733AD6422FF4DCCDD375441477D,Unknown,,17/09/1971,https://www.aph.gov.au/Senators_and_Members/Parliamentarian?MPID=245392,Bachelor Degree,https://www.aph.gov.au/Senators_and_Members/Parliamentarian?MPID=245392,Society and culture (incl Law),https://www.linkedin.com/in/luke-gosling-mp-7b18ab22/,Other,https://www.aph.gov.au/Senators_and_Members/Parliamentarian?MPID=245392,3.1,Swing,,Y,2016,https://www.aph.gov.au/Senators_and_Members/Parliamentarian?MPID=245392,Trudy,TRUE,FALSE,,,,Bachelor Degree Level,Bachelor Degree Level,History & Politics,Military,Military,Miltiary,History & Politics,Yes
Matt Burnell,https://www.tallyroom.com.au/aus2022/spence2022,Male ,,Australian Labor Party,https://www.tallyroom.com.au/aus2022/spence2022,Spence,https://www.tallyroom.com.au/aus2022/spence2022,SA,https://www.aph.gov.au/Senators_and_Members,Unknown,,Transport Workers Union of Australia,https://www.twusant.com.au/about-us/our-team/,Unknown,,Unknown,,Up to Year 12 or Equiv,Matt Burnell | Candidate for Spence | Australian Labor Party (alp.org.au),n/a,n/a,Unions,https://www.alp.org.au/our-people/our-people/matt-burnell/,14.1,Safe,,N,n/a,n/a,Nick,FALSE,FALSE,,,,Year 12 or lower,Year 12 or lower,n/a,Transport. Seafarer. Unions,Transport. Seafarer. Unions,Union Officials,n/a,Yes
Shawn Lock,https://www.aec.gov.au/election/candidates.htm,Male ,,Liberal Party of Australia,https://www.aec.gov.au/election/candidates.htm,Spence,https://www.aec.gov.au/election/candidates.htm,SA,https://www.aec.gov.au/election/candidates.htm,Unknown,,n/a,,Unknown,,Unknown,,Unknown,,Unknown,,Unknown,,-14.2,Unlikely,,N,n/a,,New,,,,,,,,,,,,,
Sonja Baram,https://www.abc.net.au/news/elections/federal/2022/guide/candidates,Female,,Australian Labor Party,https://www.abc.net.au/news/elections/federal/2022/guide/candidates,Sturt,https://www.abc.net.au/news/elections/federal/2022/guide/candidates,SA,https://www.abc.net.au/news/elections/federal/2022/guide/candidates,Unknown,,Unknown,,Unknown,,Unknown,,Unknown,,Unknown,,Unknown,,-6.9,Unlikely,,N,n/a,n/a,Andrea,FALSE,FALSE,,,,,Unknown,,,Unknown,,Unknown,Yes
James Stevens,https://www.aph.gov.au/Senators_and_Members,Male ,,Liberal Party of Australia,https://www.aph.gov.au/Senators_and_Members,Sturt,https://www.aph.gov.au/Senators_and_Members,SA,https://www.aph.gov.au/Senators_and_Members,Modern/Moderate Liberals,https://www.smh.com.au/politics/federal/who-s-who-in-the-liberals-left-right-and-centre-factions-20210303-p577gv.html,n/a,n/a,Unknown,,27/03/1983,https://www.aph.gov.au/Senators_and_Members/Parliamentarian?MPID=176304,Postgraduate,https://www.aph.gov.au/Senators_and_Members/Parliamentarian?MPID=176304,Management and commerce,https://www.aph.gov.au/Senators_and_Members/Parliamentarian?MPID=176304,Political,https://www.aph.gov.au/Senators_and_Members/Parliamentarian?MPID=176304,6.9,Safe,,Y,2019,https://www.aph.gov.au/Senators_and_Members/Parliamentarian?MPID=176304,Trudy,TRUE,FALSE,,,,Master Degree Level,Postgraduate Degree,Trade & Development,Politics,Politics,Political Staffers,Trade & Development,Yes
Zaneta Mascarenhas,https://www.abc.net.au/news/elections/federal/2022/guide/candidates,Female,,Australian Labor Party,https://www.abc.net.au/news/elections/federal/2022/guide/candidates,Swan,https://www.abc.net.au/news/elections/federal/2022/guide/candidates,WA,https://www.abc.net.au/news/elections/federal/2022/guide/candidates,Unknown,,Unknown,,Unknown,,Unknown,,Unknown,,Unknown,,Unknown,,-3.2,Swing,,N,n/a,n/a,Stan,FALSE,FALSE,,,,,Unknown,,,Unknown,,Unknown,Yes
Kristy McSweeney,https://www.abc.net.au/news/elections/federal/2022/guide/candidates,Female,,Liberal Party of Australia,https://www.abc.net.au/news/elections/federal/2022/guide/candidates,Swan,https://www.abc.net.au/news/elections/federal/2022/guide/candidates,WA,https://www.abc.net.au/news/elections/federal/2022/guide/candidates,Unknown,,n/a,n/a,Unknown,,Unknown,,Unknown,,Unknown,,Unknown,,3.2,Swing,,N,n/a,n/a,Stan,FALSE,FALSE,,,,,Unknown,,,Unknown,,Unknown,Yes
Tanya Plibersek,https://www.aph.gov.au/Senators_and_Members,Female,,Australian Labor Party,https://www.aph.gov.au/Senators_and_Members,Sydney,https://www.aph.gov.au/Senators_and_Members,NSW,https://www.aph.gov.au/Senators_and_Members,Left - Labour,https://www.smh.com.au/politics/federal/what-are-labor-s-factions-and-who-s-who-in-the-left-and-right-20210210-p5718j.html,Community and Public Sector Union,https://www.aph.gov.au/-/media/03_Senators_and_Members/32_Members/Register/46p/OR/Plibersek_46P.pdf?la=en&hash=3C7912F1AC9A2174C07B3E129C9B7C125B858686,Unknown,,20/02/1969,https://www.aph.gov.au/Senators_and_Members/Parliamentarian?MPID=83M,Postgraduate,https://www.aph.gov.au/Senators_and_Members/Parliamentarian?MPID=83M,Society and culture (incl Law),https://www.aph.gov.au/Senators_and_Members/Parliamentarian?MPID=83M,Political,https://www.aph.gov.au/Senators_and_Members/Parliamentarian?MPID=83M,18.7,Safe,,Y,1998,https://www.aph.gov.au/Senators_and_Members/Parliamentarian?MPID=83M,Paul,FALSE,FALSE,,,,Master Degree Level,Postgraduate Degree,Public Policy,Politics,Politics,Political Staffers,Public Policy,Yes
Alexander Andruska,https://www.aec.gov.au/election/candidates.htm,Male ,,Liberal Party of Australia,https://www.aec.gov.au/election/candidates.htm,Sydney,https://www.aec.gov.au/election/candidates.htm,NSW,https://www.aec.gov.au/election/candidates.htm,Unknown,,n/a,,Unknown,,Unknown,,Unknown,,Unknown,,Unknown,,-18.7,Unlikely,,N,n/a,,New,,,,,,,,,,,,,
Sam Lim,https://www.abc.net.au/news/elections/federal/2022/guide/candidates,Male ,,Australian Labor Party,https://www.abc.net.au/news/elections/federal/2022/guide/candidates,Tangney,https://www.abc.net.au/news/elections/federal/2022/guide/candidates,WA,https://www.abc.net.au/news/elections/federal/2022/guide/candidates,Unknown,,Unknown,,Unknown,,Unknown,,Unknown,,Unknown,,Unknown,,-9.5,Unlikely,,N,n/a,n/a,Stan,FALSE,FALSE,,,,,Unknown,,,Unknown,,Unknown,
Ben Morton,https://www.aph.gov.au/Senators_and_Members,Male ,,Liberal Party of Australia,https://www.aph.gov.au/Senators_and_Members,Tangney,https://www.aph.gov.au/Senators_and_Members,WA,https://www.aph.gov.au/Senators_and_Members,Centre Right - Liberals,https://www.smh.com.au/politics/federal/who-s-who-in-the-liberals-left-right-and-centre-factions-20210303-p577gv.html,n/a,n/a,Unknown,,29/06/1981,https://www.aph.gov.au/Senators_and_Members/Parliamentarian?MPID=265931,Bachelor Degree,https://www.aph.gov.au/Senators_and_Members/Parliamentarian?MPID=265931,Society and culture (incl Law),https://www.aph.gov.au/Senators_and_Members/Parliamentarian?MPID=265931,Political,https://www.aph.gov.au/Senators_and_Members/Parliamentarian?MPID=265931,9.5,Safe,,Y,2016,https://www.aph.gov.au/Senators_and_Members/Parliamentarian?MPID=265931,Trudy,TRUE,FALSE,,,,Bachelor Degree Level,Bachelor Degree Level,,Politics,Politics,Political Staffers,Arts,Yes
Gilbert Wilson,https://www.abc.net.au/news/elections/federal/2022/guide/candidates,Male ,,Australian Labor Party,https://www.abc.net.au/news/elections/federal/2022/guide/candidates,Wannon,https://www.abc.net.au/news/elections/federal/2022/guide/candidates,VIC,https://www.abc.net.au/news/elections/federal/2022/guide/candidates,Unknown,,Unknown,,Unknown,,Unknown,,Unknown,,Unknown,,Unknown,,-10.2,Unlikely,,N,n/a,n/a,Paul,FALSE,FALSE,,,,,Unknown,,,Unknown,,Unknown,
Dan Tehan,https://www.aph.gov.au/Senators_and_Members,Male ,,Liberal Party of Australia,https://www.aph.gov.au/Senators_and_Members,Wannon,https://www.aph.gov.au/Senators_and_Members,VIC,https://www.aph.gov.au/Senators_and_Members,Centre Right - Liberals,https://www.smh.com.au/politics/federal/who-s-who-in-the-liberals-left-right-and-centre-factions-20210303-p577gv.html,n/a,n/a,Catholic,https://www.smh.com.au/politics/federal/charm-and-disarm-farm-boy-dan-tehan-embarks-on-diplomatic-challenge-20201218-p56ou7.html,27/01/1968,Hon Dan Tehan MP – Parliament of Australia (aph.gov.au),Postgraduate,https://www.aph.gov.au/Senators_and_Members/Parliamentarian?MPID=210911,Management and commerce,https://www.aph.gov.au/Senators_and_Members/Parliamentarian?MPID=210911,Political,https://www.aph.gov.au/Senators_and_Members/Parliamentarian?MPID=210911,10.2,Safe,,Y,2010,https://www.aph.gov.au/Senators_and_Members/Parliamentarian?MPID=210911,Paul,FALSE,FALSE,,,,Master Degree Level,Postgraduate Degree,international relations,Public Service,Public Service,Political Staffers,international relations,Yes
Katherine Deves,https://www.abc.net.au/news/elections/federal/2022/guide/candidates,Female,,Liberal Party of Australia,https://www.abc.net.au/news/elections/federal/2022/guide/candidates,Warringah,https://www.abc.net.au/news/elections/federal/2022/guide/candidates,NSW,https://www.abc.net.au/news/elections/federal/2022/guide/candidates,Unknown,,n/a,n/a,Unknown,,Unknown,,Unknown,,Unknown,,Unknown,,-7.2,Unlikely,,N,n/a,n/a,Paul,FALSE,FALSE,,,,,Unknown,,,Unknown,,Unknown,
David Mickleburgh,https://www.aec.gov.au/election/candidates.htm,Male ,,Australian Labor Party,https://www.aec.gov.au/election/candidates.htm,Warringah,https://www.aec.gov.au/election/candidates.htm,NSW,https://www.aec.gov.au/election/candidates.htm,Unknown,,Unknown,,Unknown,,Unknown,,Unknown,,Unknown,,Unknown,,-7.2,Unlikely,,N,n/a,,New,,,,,,,,,,,,,
Tony Burke,https://www.aph.gov.au/Senators_and_Members,Male ,,Australian Labor Party,https://www.aph.gov.au/Senators_and_Members,Watson,https://www.aph.gov.au/Senators_and_Members,NSW,https://www.aph.gov.au/Senators_and_Members,Right - Labour,https://www.smh.com.au/politics/federal/what-are-labor-s-factions-and-who-s-who-in-the-left-and-right-20210210-p5718j.html,United Services Union,https://www.aph.gov.au/-/media/03_Senators_and_Members/32_Members/Register/46p/AB/Burke_46P.pdf?la=en&hash=6082147A8B44EE1E48DC97DC2889BAC065F8C89B,Unknown,,04/11/1969,https://www.aph.gov.au/Senators_and_Members/Parliamentarian?MPID=DYW,Bachelor Degree,https://www.aph.gov.au/Senators_and_Members/Parliamentarian?MPID=DYW,Society and culture (incl Law),https://www.aph.gov.au/Senators_and_Members/Parliamentarian?MPID=DYW,Unions,https://www.aph.gov.au/Senators_and_Members/Parliamentarian?MPID=DYW,13.5,Safe,,Y,2004,https://www.aph.gov.au/Senators_and_Members/Parliamentarian?MPID=DYW,Ben,FALSE,FALSE,,,,Bachelor Degree Level,Bachelor Degree Level,Law,Union official,Union official,Union Officials,Law,Yes
Sazeda Akter,https://www.aec.gov.au/election/candidates.htm,Female,,Liberal Party of Australia,https://www.aec.gov.au/election/candidates.htm,Watson,https://www.aec.gov.au/election/candidates.htm,NSW,https://www.aec.gov.au/election/candidates.htm,Unknown,,n/a,,Unknown,,Unknown,,Unknown,,Unknown,,Unknown,,-13.5,Unlikely,,N,n/a,,New,,,,,,,,,,,,,
Tim Murray,https://www.abc.net.au/news/elections/federal/2022/guide/candidates,Male ,,Australian Labor Party,https://www.abc.net.au/news/elections/federal/2022/guide/candidates,Wentworth,https://www.abc.net.au/news/elections/federal/2022/guide/candidates,NSW,https://www.abc.net.au/news/elections/federal/2022/guide/candidates,Unknown,,Unknown,,Unknown,,Unknown,,Unknown,,Unknown,,Other,Tim Murray - Labor Candidate for Wentworth (nswlabor.org.au),-9.8,Unlikely,,N,n/a,n/a,Nick,FALSE,FALSE,,,,,Unknown,,Buisiness Developer,Buisiness Developer,Sales workers,Unknown,
Dave Sharma,https://www.aph.gov.au/Senators_and_Members,Male ,,Liberal Party of Australia,https://www.aph.gov.au/Senators_and_Members,Wentworth,https://www.aph.gov.au/Senators_and_Members,NSW,https://www.aph.gov.au/Senators_and_Members,Modern/Moderate Liberals,https://www.smh.com.au/politics/federal/who-s-who-in-the-liberals-left-right-and-centre-factions-20210303-p577gv.html,n/a,n/a,Unknown,,21/12/1975,https://allfamousbirthday.com/dave-sharma/,Postgraduate,https://www.aph.gov.au/Senators_and_Members/Parliamentarian?MPID=274506,Management and commerce,https://web.archive.org/web/20130725201336/http://indianherald.com.au/australian-news/australias-youngest-ambassador-is-of-indian-heritage/5471,Other,https://www.aph.gov.au/Senators_and_Members/Parliamentarian?MPID=274506,9.8,Safe,,Y,2019,https://www.aph.gov.au/Senators_and_Members/Parliamentarian?MPID=274506,Trudy,TRUE,FALSE,,,,Master Degree Level,Postgraduate Degree,Industrial Relations,Advisor/Secretary/Ambassador - Politics,Advisor/Secretary/Ambassador - Politics,Professionals,Industrial Relations,Yes
Sam Kayal,https://www.abc.net.au/news/elections/federal/2022/guide/candidates,Male ,,Liberal Party of Australia,https://www.abc.net.au/news/elections/federal/2022/guide/candidates,Werriwa,https://www.abc.net.au/news/elections/federal/2022/guide/candidates,NSW,https://www.abc.net.au/news/elections/federal/2022/guide/candidates,Unknown,,n/a,n/a,Unknown,,Unknown,,Unknown,,Unknown,,Other,https://nswliberal.org.au/Sam-Kayal,-5.5,Swing,,N,n/a,n/a,Nick,FALSE,FALSE,,,,,Unknown,,Banking and Finance,Banking and Finance,Managers,Unknown,Yes
Anne Stanley,https://www.aph.gov.au/Senators_and_Members,Female,,Australian Labor Party,https://www.aph.gov.au/Senators_and_Members,Werriwa,https://www.aph.gov.au/Senators_and_Members,NSW,https://www.aph.gov.au/Senators_and_Members,Left - Labour,https://www.smh.com.au/politics/federal/what-are-labor-s-factions-and-who-s-who-in-the-left-and-right-20210210-p5718j.html,Construction. Forestry. Maritime. Mining and Energy Union,https://www.aph.gov.au/-/media/03_Senators_and_Members/32_Members/Register/46p/SZ/Stanley_46P.pdf?la=en&hash=686DC5B39A29288C048EC8A1E9E368D6321BF02D,Unknown,,06/10/1961,https://www.aph.gov.au/Senators_and_Members/Parliamentarian?MPID=265990,Up to Year 12 or Equiv,https://www.aph.gov.au/Senators_and_Members/Parliamentarian?MPID=265990,n/a,n/a,Other,https://www.aph.gov.au/Senators_and_Members/Parliamentarian?MPID=265990,5.5,Swing,,Y,2016,https://www.aph.gov.au/Senators_and_Members/Parliamentarian?MPID=265990,Trudy,TRUE,FALSE,,,,Year 12 or lower,Year 12 or lower,n/a,Banking and Finance,Banking and Finance,Managers,n/a,Yes
Stephen Jones,https://www.aph.gov.au/Senators_and_Members,Male ,,Australian Labor Party,https://www.aph.gov.au/Senators_and_Members,Whitlam,https://www.aph.gov.au/Senators_and_Members,NSW,https://www.aph.gov.au/Senators_and_Members,Left - Labour,https://www.smh.com.au/politics/federal/what-are-labor-s-factions-and-who-s-who-in-the-left-and-right-20210210-p5718j.html,No union,https://www.aph.gov.au/-/media/03_Senators_and_Members/32_Members/Register/46p/GJ/Jones_46P.pdf?la=en&hash=1D484DC4E3BAC1AF8F1AEC3BEA3BDAFF3761F183,Unknown,,29/06/1965,https://www.aph.gov.au/Senators_and_Members/Parliamentarian?MPID=A9B,Bachelor Degree,https://www.aph.gov.au/Senators_and_Members/Parliamentarian?MPID=A9B,Society and culture (incl Law),https://www.aph.gov.au/Senators_and_Members/Parliamentarian?MPID=A9B,Unions,https://www.aph.gov.au/Senators_and_Members/Parliamentarian?MPID=A9B,10.9,Safe,,Y,2010,https://www.aph.gov.au/Senators_and_Members/Parliamentarian?MPID=A9B,Trudy,TRUE,FALSE,,,,Bachelor Degree Level,Bachelor Degree Level,Law,Union official,Union official,Union Officials,Law,Yes
Mike Cains,https://www.aec.gov.au/election/candidates.htm,Male ,,Liberal Party of Australia,https://www.aec.gov.au/election/candidates.htm,Whitlam,https://www.aec.gov.au/election/candidates.htm,NSW,https://www.aec.gov.au/election/candidates.htm,Unknown,,n/a,,Unknown,,Unknown,,Unknown,,Unknown,,Unknown,,-10.9,Unlikely,,N,n/a,,New,,,,,,,,,,,,,
Geoff Williams,https://www.abc.net.au/news/elections/federal/2022/guide/candidates,Male ,,Australian Labor Party,https://www.abc.net.au/news/elections/federal/2022/guide/candidates,Wide Bay,https://www.abc.net.au/news/elections/federal/2022/guide/candidates,QLD,https://www.abc.net.au/news/elections/federal/2022/guide/candidates,Unknown,,Unknown,,Unknown,,Unknown,,Unknown,,Unknown,,Unknown,,-13.1,Unlikely,,N,n/a,n/a,Gerri,FALSE,FALSE,,,,,Unknown,,,Unknown,,Unknown,
Llew O'Brien,https://www.aph.gov.au/Senators_and_Members,Male ,,Liberal National Party of Queensland,https://www.aph.gov.au/Senators_and_Members,Wide Bay,https://www.aph.gov.au/Senators_and_Members,QLD,https://www.aph.gov.au/Senators_and_Members,Unknown,,n/a,n/a,Unknown,,26/06/1972,https://www.aph.gov.au/Senators_and_Members/Parliamentarian?MPID=265991,Advanced Diploma/Diploma/Assoc Diploma,https://www.aph.gov.au/Senators_and_Members/Parliamentarian?MPID=265991,Society and culture (incl Law),https://www.aph.gov.au/Senators_and_Members/Parliamentarian?MPID=265991,Other,https://www.aph.gov.au/Senators_and_Members/Parliamentarian?MPID=265991,13.1,Safe,,Y,2016,https://www.aph.gov.au/Senators_and_Members/Parliamentarian?MPID=265991,Trudy,TRUE,FALSE,,,,Diploma Level,Advanced Diploma/Diploma/Assoc Diploma,Policing,Police,Police,Community and personal service workers,Policing,Yes
Tom Wright,https://www.abc.net.au/news/elections/federal/2022/guide/candidates,Male ,,Liberal Party of Australia,https://www.abc.net.au/news/elections/federal/2022/guide/candidates,Wills,https://www.abc.net.au/news/elections/federal/2022/guide/candidates,VIC,https://www.abc.net.au/news/elections/federal/2022/guide/candidates,Unknown,,n/a,n/a,Unknown,,Unknown,,Postgraduate,https://vic.liberal.org.au/team/tom-wright,Agriculture. Environmental and Related Studies,https://vic.liberal.org.au/team/tom-wright,Other,https://vic.liberal.org.au/team/tom-wright,-25.7,Unlikely,,N,n/a,n/a,Malcolm,FALSE,FALSE,,,,Doctoral Degree Level,Postgraduate Degree,Forest Science,Environmental Consulting,Environmental Consulting,Professionals,Forest Science,
